list-dl-m,4,4,1,48,157487,3280
list-id-s,4,4,1,48,137508,2864
list-id-m,4,4,1,48,156864,3268
list-idl-s,4,4,1,48,172470,3593
list-idl-m,4,4,1,48,235560,4907
list-i-s,4,8,1,96,137121,1428
list-i-m,4,8,1,96,154872,1613
list-d-s,4,8,1,96,145129,1511
list-d-m,4,8,1,96,158427,1650
list-l-s,4,8,1,96,233097,2428
list-l-m,4,8,1,96,268246,2794
list-il-s,4,8,1,96,420870,4384
list-il-m,4,8,1,96,409907,4269
list-dl-s,4,8,1,96,358897,3738
list-dl-m,4,8,1,96,321241,3346
list-id-s,4,8,1,96,146792,1529
list-id-m,4,8,1,96,209753,2184
list-idl-s,4,8,1,96,445502,4640
list-idl-m,4,8,1,96,396951,4134
list-i-s,4,16,1,192,177337,923
list-i-m,4,16,1,192,332106,1729
list-d-s,4,16,1,192,172474,898
list-d-m,4,16,1,192,285580,1487
list-l-s,4,16,1,192,505147,2630
list-l-m,4,16,1,192,589543,3070
list-il-s,4,16,1,192,996124,5188
list-il-m,4,16,1,192,907570,4726
list-dl-s,4,16,1,192,1089693,5675
list-dl-m,4,16,1,192,934446,4866
list-id-s,4,16,1,192,353050,1838
list-id-m,4,16,1,192,364841,1900
list-idl-s,4,16,1,192,1424079,7417
list-idl-m,4,16,1,192,883366,4600
list-i-s,4,32,1,384,549269,1430
list-i-m,4,32,1,384,566874,1476
list-d-s,4,32,1,384,315034,820
list-d-m,4,32,1,384,525939,1369
list-l-s,4,32,1,384,2241746,5837
list-l-m,4,32,1,384,2360604,6147
list-il-s,4,32,1,384,1826918,4757
list-il-m,4,32,1,384,2272652,5918
list-dl-s,4,32,1,384,2025467,5274
list-dl-m,4,32,1,384,1992082,5187
list-id-s,4,32,1,384,738700,1923
list-id-m,4,32,1,384,727225,1893
list-idl-s,4,32,1,384,3722615,9694
list-idl-m,4,32,1,384,3868765,10074
list-i-s,8,1,1,24,270156,11256
list-i-m,8,1,1,24,286466,11936
list-d-s,8,1,1,24,305571,12732
list-d-m,8,1,1,24,224890,9370
list-l-s,8,1,1,24,253863,10577
list-l-m,8,1,1,24,255464,10644
list-il-s,8,1,1,24,251224,10467
list-il-m,8,1,1,24,261567,10898
list-dl-s,8,1,1,24,251273,10469
list-dl-m,8,1,1,24,234766,9781
list-id-s,8,1,1,24,261189,10882
list-id-m,8,1,1,24,284904,11871
list-idl-s,8,1,1,24,273187,11382
list-idl-m,8,1,1,24,250159,10423
list-i-s,8,2,1,48,264997,5520
list-i-m,8,2,1,48,274818,5725
list-d-s,8,2,1,48,274550,5719
list-d-m,8,2,1,48,254448,5301
list-l-s,8,2,1,48,256252,5338
list-l-m,8,2,1,48,259024,5396
list-il-s,8,2,1,48,258363,5382
list-il-m,8,2,1,48,264112,5502
list-dl-s,8,2,1,48,245692,5118
list-dl-m,8,2,1,48,268611,5596
list-id-s,8,2,1,48,253523,5281
list-id-m,8,2,1,48,307889,6414
list-idl-s,8,2,1,48,266780,5557
list-idl-m,8,2,1,48,247684,5160
list-i-s,8,4,1,96,263835,2748
list-i-m,8,4,1,96,276900,2884
list-d-s,8,4,1,96,256776,2674
list-d-m,8,4,1,96,277809,2893
list-l-s,8,4,1,96,267051,2781
list-l-m,8,4,1,96,287623,2996
list-il-s,8,4,1,96,265445,2765
list-il-m,8,4,1,96,408830,4258
list-dl-s,8,4,1,96,287231,2991
list-dl-m,8,4,1,96,329948,3436
list-id-s,8,4,1,96,256501,2671
list-id-m,8,4,1,96,330186,3439
list-idl-s,8,4,1,96,278238,2898
list-idl-m,8,4,1,96,522814,5445
list-i-s,8,8,1,192,260475,1356
list-i-m,8,8,1,192,340016,1770
list-d-s,8,8,1,192,242538,1263
list-d-m,8,8,1,192,309844,1613
list-l-s,8,8,1,192,625351,3257
list-l-m,8,8,1,192,713830,3717
list-il-s,8,8,1,192,912645,4753
list-il-m,8,8,1,192,1203649,6269
list-dl-s,8,8,1,192,1086301,5657
list-dl-m,8,8,1,192,625127,3255
list-id-s,8,8,1,192,375669,1956
list-id-m,8,8,1,192,396087,2062
list-idl-s,8,8,1,192,1096168,5709
list-idl-m,8,8,1,192,1153230,6006
list-i-s,8,16,1,384,752986,1960
list-i-m,8,16,1,384,585399,1524
list-d-s,8,16,1,384,299375,779
list-d-m,8,16,1,384,469194,1221
list-l-s,8,16,1,384,3025964,7880
list-l-m,8,16,1,384,2225785,5796
list-il-s,8,16,1,384,2456280,6396
list-il-m,8,16,1,384,2924378,7615
list-dl-s,8,16,1,384,3010830,7840
list-dl-m,8,16,1,384,2369175,6169
list-id-s,8,16,1,384,1101200,2867
list-id-m,8,16,1,384,758726,1975
list-idl-s,8,16,1,384,5155236,13425
list-idl-m,8,16,1,384,3169704,8254
list-i-s,8,32,1,768,1840326,2396
list-i-m,8,32,1,768,1398649,1821
list-d-s,8,32,1,768,1546174,2013
list-d-m,8,32,1,768,1419549,1848
list-l-s,8,32,1,768,12852651,16735
list-l-m,8,32,1,768,6540813,8516
list-il-s,8,32,1,768,15005949,19538
list-il-m,8,32,1,768,10951177,14259
list-dl-s,8,32,1,768,17188856,22381
list-dl-m,8,32,1,768,8127867,10583
list-id-s,8,32,1,768,2496123,3250
list-id-m,8,32,1,768,1725965,2247
list-idl-s,8,32,1,768,13581355,17684
list-idl-m,8,32,1,768,11422095,14872
list-i-s,12,1,1,36,368469,10235
list-i-m,12,1,1,36,384004,10666
list-d-s,12,1,1,36,392421,10900
list-d-m,12,1,1,36,443461,12318
list-l-s,12,1,1,36,423402,11761
list-l-m,12,1,1,36,379545,10542
list-il-s,12,1,1,36,384897,10691
list-il-m,12,1,1,36,394450,10956
list-dl-s,12,1,1,36,365026,10139
list-dl-m,12,1,1,36,382214,10617
list-id-s,12,1,1,36,426320,11842
list-id-m,12,1,1,36,392872,10913
list-idl-s,12,1,1,36,375623,10433
list-idl-m,12,1,1,36,374381,10399
list-i-s,12,2,1,72,399951,5554
list-i-m,12,2,1,72,360971,5013
list-d-s,12,2,1,72,429977,5971
list-d-m,12,2,1,72,361660,5023
list-l-s,12,2,1,72,341519,4743
list-l-m,12,2,1,72,375755,5218
list-il-s,12,2,1,72,384975,5346
list-il-m,12,2,1,72,354030,4917
list-dl-s,12,2,1,72,357688,4967
list-dl-m,12,2,1,72,371713,5162
list-id-s,12,2,1,72,374188,5197
list-id-m,12,2,1,72,377014,5236
list-idl-s,12,2,1,72,385726,5357
list-idl-m,12,2,1,72,353965,4916
list-i-s,12,4,1,144,356580,2476
list-i-m,12,4,1,144,414980,2881
list-d-s,12,4,1,144,361179,2508
list-d-m,12,4,1,144,365420,2537
list-l-s,12,4,1,144,416345,2891
list-l-m,12,4,1,144,332367,2308
list-il-s,12,4,1,144,417805,2901
list-il-m,12,4,1,144,704943,4895
list-dl-s,12,4,1,144,389303,2703
list-dl-m,12,4,1,144,534343,3710
list-id-s,12,4,1,144,368315,2557
list-id-m,12,4,1,144,363659,2525
list-idl-s,12,4,1,144,722031,5014
list-idl-m,12,4,1,144,764698,5310
list-i-s,12,8,1,288,404624,1404
list-i-m,12,8,1,288,362691,1259
list-d-s,12,8,1,288,391296,1358
list-d-m,12,8,1,288,441296,1532
list-l-s,12,8,1,288,1761612,6116
list-l-m,12,8,1,288,1240507,4307
list-il-s,12,8,1,288,2175488,7553
list-il-m,12,8,1,288,1716182,5958
list-dl-s,12,8,1,288,1676885,5822
list-dl-m,12,8,1,288,943568,3276
list-id-s,12,8,1,288,486139,1687
list-id-m,12,8,1,288,579540,2012
list-idl-s,12,8,1,288,2077420,7213
list-idl-m,12,8,1,288,1840883,6391
list-i-s,12,16,1,576,841439,1460
list-i-m,12,16,1,576,1069102,1856
list-d-s,12,16,1,576,906907,1574
list-d-m,12,16,1,576,1015352,1762
list-l-s,12,16,1,576,9857105,17113
list-l-m,12,16,1,576,3612155,6271
list-il-s,12,16,1,576,11525505,20009
list-il-m,12,16,1,576,5492128,9534
list-dl-s,12,16,1,576,7370858,12796
list-dl-m,12,16,1,576,4031023,6998
list-id-s,12,16,1,576,1818581,3157
list-id-m,12,16,1,576,1331488,2311
list-idl-s,12,16,1,576,11880101,20625
list-idl-m,12,16,1,576,6710835,11650
list-i-s,12,32,1,1152,4413797,3831
list-i-m,12,32,1,1152,2672659,2320
list-d-s,12,32,1,1152,4112713,3570
list-d-m,12,32,1,1152,2306931,2002
list-l-s,12,32,1,1152,44304233,38458
list-l-m,12,32,1,1152,18626683,16168
list-il-s,12,32,1,1152,54377045,47202
list-il-m,12,32,1,1152,22379817,19426
list-dl-s,12,32,1,1152,67408015,58513
list-dl-m,12,32,1,1152,16194495,14057
list-id-s,12,32,1,1152,8287909,7194
list-id-m,12,32,1,1152,2905553,2522
list-idl-s,12,32,1,1152,46507146,40370
list-idl-m,12,32,1,1152,23327621,20249
list-none-s,1,1000,1,3000,5117093,1705
list-none-m,1,1000,1,3000,5113733,1704
list-none-s,2,1000,1,6000,52936072,8822
list-none-m,2,1000,1,6000,27450470,4575
list-none-s,4,1000,1,12000,313593919,26132
list-none-m,4,1000,1,12000,106025609,8835
